1 1707713901 0.000000 1 0.000000 0.000000 0.000000
2 1707713901 0.000000 1 0.000000 0.000000 0.000000
3 1707713901 0.000000 1 0.000000 0.000000 0.000000
4 1707713901 0.000000 1 0.000000 0.000000 0.000000
1 1707713902 0.000000 1 0.000000 0.000000 0.000000
2 1707713902 0.000000 1 0.000000 0.000000 0.000000
3 1707713902 0.000000 1 0.000000 0.000000 0.000000
4 1707713902 0.000000 1 0.000000 0.000000 0.000000
1 1707713903 0.000000 1 0.000000 0.000000 0.000000
2 1707713903 0.000000 1 0.000000 0.000000 0.000000
3 1707713903 0.000000 1 0.000000 0.000000 0.000000
4 1707713903 0.000000 1 0.000000 0.000000 0.000000
1 1707713904 0.000000 1 0.000000 0.000000 0.000000
2 1707713904 0.000000 1 0.000000 0.000000 0.000000
3 1707713904 0.000000 1 0.000000 0.000000 0.000000
4 1707713904 0.000000 1 0.000000 0.000000 0.000000
1 1707713905 0.000000 1 0.000000 0.000000 0.000000
2 1707713905 0.000000 1 0.000000 0.000000 0.000000
3 1707713905 0.000000 1 0.000000 0.000000 0.000000
4 1707713905 0.000000 1 0.000000 0.000000 0.000000
1 1707713906 0.000000 1 0.000000 0.000000 0.000000
2 1707713906 0.000000 1 0.000000 0.000000 0.000000
3 1707713906 0.000000 1 0.000000 0.000000 0.000000
4 1707713906 0.000000 1 0.000000 0.000000 0.000000
1 1707713907 0.000000 1 0.000000 0.000000 0.000000
2 1707713907 0.000000 1 0.000000 0.000000 0.000000
3 1707713907 0.000000 1 0.000000 0.000000 0.000000
4 1707713907 0.000000 1 0.000000 0.000000 0.000000
1 1707713908 0.000000 1 0.000000 0.000000 0.000000
2 1707713908 0.000000 1 0.000000 0.000000 0.000000
3 1707713908 0.000000 1 0.000000 0.000000 0.000000
4 1707713908 0.000000 1 0.000000 0.000000 0.000000
1 1707713909 0.000000 1 0.000000 0.000000 0.000000
2 1707713909 0.000000 1 0.000000 0.000000 0.000000
3 1707713909 0.000000 1 0.000000 0.000000 0.000000
4 1707713909 0.000000 1 0.000000 0.000000 0.000000
1 1707713910 0.000000 1 0.000000 0.000000 0.000000
2 1707713910 0.000000 1 0.000000 0.000000 0.000000
3 1707713910 0.000000 1 0.000000 0.000000 0.000000
4 1707713910 0.000000 1 0.000000 0.000000 0.000000
1 1707713911 1.000000 1 1.000000 1.000000 1.000000
2 1707713911 0.000000 1 0.000000 0.000000 0.000000
3 1707713911 0.000000 1 0.000000 0.000000 0.000000
4 1707713911 0.000000 1 0.000000 0.000000 0.000000
1 1707713912 1.000000 1 1.000000 1.000000 1.000000
2 1707713912 0.000000 1 0.000000 0.000000 0.000000
3 1707713912 0.000000 1 0.000000 0.000000 0.000000
4 1707713912 0.000000 1 0.000000 0.000000 0.000000
1 1707713913 1.000000 1 1.000000 1.000000 1.000000
2 1707713913 0.000000 1 0.000000 0.000000 0.000000
3 1707713913 0.000000 1 0.000000 0.000000 0.000000
4 1707713913 0.000000 1 0.000000 0.000000 0.000000
1 1707713914 1.000000 1 1.000000 1.000000 1.000000
2 1707713914 0.000000 1 0.000000 0.000000 0.000000
3 1707713914 0.000000 1 0.000000 0.000000 0.000000
4 1707713914 0.000000 1 0.000000 0.000000 0.000000
1 1707713915 1.000000 1 1.000000 1.000000 1.000000
2 1707713915 0.000000 1 0.000000 0.000000 0.000000
3 1707713915 0.000000 1 0.000000 0.000000 0.000000
4 1707713915 0.000000 1 0.000000 0.000000 0.000000
1 1707713916 1.000000 1 1.000000 1.000000 1.000000
2 1707713916 0.000000 1 0.000000 0.000000 0.000000
3 1707713916 0.000000 1 0.000000 0.000000 0.000000
4 1707713916 0.000000 1 0.000000 0.000000 0.000000
1 1707713917 1.000000 1 1.000000 1.000000 1.000000
2 1707713917 0.000000 1 0.000000 0.000000 0.000000
3 1707713917 0.000000 1 0.000000 0.000000 0.000000
4 1707713917 0.000000 1 0.000000 0.000000 0.000000
1 1707713918 1.000000 1 1.000000 1.000000 1.000000
2 1707713918 0.000000 1 0.000000 0.000000 0.000000
3 1707713918 0.000000 1 0.000000 0.000000 0.000000
4 1707713918 0.000000 1 0.000000 0.000000 0.000000
1 1707713919 1.000000 1 1.000000 1.000000 1.000000
2 1707713919 0.000000 1 0.000000 0.000000 0.000000
3 1707713919 0.000000 1 0.000000 0.000000 0.000000
4 1707713919 0.000000 1 0.000000 0.000000 0.000000
1 1707713920 1.000000 1 1.000000 1.000000 1.000000
2 1707713920 0.000000 1 0.000000 0.000000 0.000000
3 1707713920 0.000000 1 0.000000 0.000000 0.000000
4 1707713920 0.000000 1 0.000000 0.000000 0.000000
1 1707713921 1.000000 1 1.000000 1.000000 1.000000
2 1707713921 0.000000 1 0.000000 0.000000 0.000000
3 1707713921 0.000000 1 0.000000 0.000000 0.000000
4 1707713921 0.000000 1 0.000000 0.000000 0.000000
1 1707713922 1.000000 1 1.000000 1.000000 1.000000
2 1707713922 0.000000 1 0.000000 0.000000 0.000000
3 1707713922 0.000000 1 0.000000 0.000000 0.000000
4 1707713922 0.000000 1 0.000000 0.000000 0.000000
1 1707713923 1.000000 1 1.000000 1.000000 1.000000
2 1707713923 0.000000 1 0.000000 0.000000 0.000000
3 1707713923 0.000000 1 0.000000 0.000000 0.000000
4 1707713923 0.000000 1 0.000000 0.000000 0.000000
1 1707713924 1.000000 1 1.000000 1.000000 1.000000
2 1707713924 0.000000 1 0.000000 0.000000 0.000000
3 1707713924 0.000000 1 0.000000 0.000000 0.000000
4 1707713924 0.000000 1 0.000000 0.000000 0.000000
