16 1707713910 0.200000 -1 0.200000 0.200000 0.200000
16 1707713925 0.200000 -1 0.200000 0.200000 0.200000
16 1707713940 0.200000 -1 0.200000 0.200000 0.200000
16 1707713955 0.200000 -1 0.200000 0.200000 0.200000
16 1707713975 0.200000 -1 0.200000 0.200000 0.200000
16 1707713975 0.200000 -1 0.200000 0.200000 0.200000
16 1707713980 0.200000 -1 0.200000 0.200000 0.200000
16 1707713985 0.200000 -1 0.200000 0.200000 0.200000
16 1707713990 0.200000 -1 0.200000 0.200000 0.200000
16 1707713990 0.200000 -1 0.200000 0.200000 0.200000
16 1707714000 0.200000 -1 0.200000 0.200000 0.200000
16 1707714005 0.200000 -1 0.200000 0.200000 0.200000
16 1707714005 0.200000 -1 0.200000 0.200000 0.200000
16 1707714015 0.200000 -1 0.200000 0.200000 0.200000
16 1707714020 0.200000 -1 0.200000 0.200000 0.200000
16 1707714020 0.200000 -1 0.200000 0.200000 0.200000
16 1707714040 0.200000 -1 0.200000 0.200000 0.200000
16 1707714040 0.200000 -1 0.200000 0.200000 0.200000
16 1707714045 0.200000 -1 0.200000 0.200000 0.200000
16 1707714045 0.200000 -1 0.200000 0.200000 0.200000
16 1707714050 0.200000 -1 0.200000 0.200000 0.200000
16 1707714050 0.200000 -1 0.200000 0.200000 0.200000
16 1707714055 0.200000 -1 0.200000 0.200000 0.200000
16 1707714055 0.200000 -1 0.200000 0.200000 0.200000
16 1707714065 0.200000 -1 0.200000 0.200000 0.200000
16 1707714065 0.200000 -1 0.200000 0.200000 0.200000
16 1707714070 0.200000 -1 0.200000 0.200000 0.200000
16 1707714070 0.200000 -1 0.200000 0.200000 0.200000
16 1707714080 0.200000 -1 0.200000 0.200000 0.200000
16 1707714080 0.200000 -1 0.200000 0.200000 0.200000
16 1707714085 0.200000 -1 0.200000 0.200000 0.200000
16 1707714085 0.200000 -1 0.200000 0.200000 0.200000
16 1707714105 0.200000 -1 0.200000 0.200000 0.200000
16 1707714105 0.200000 -1 0.200000 0.200000 0.200000
16 1707714110 0.200000 -1 0.200000 0.200000 0.200000
16 1707714110 0.200000 -1 0.200000 0.200000 0.200000
16 1707714115 0.200000 -1 0.200000 0.200000 0.200000
16 1707714120 0.200000 -1 0.200000 0.200000 0.200000
16 1707714120 0.200000 -1 0.200000 0.200000 0.200000
16 1707714130 0.200000 -1 0.200000 0.200000 0.200000
16 1707714130 0.200000 -1 0.200000 0.200000 0.200000
16 1707714135 0.200000 -1 0.200000 0.200000 0.200000
16 1707714135 0.200000 -1 0.200000 0.200000 0.200000
16 1707714145 0.200000 -1 0.200000 0.200000 0.200000
16 1707714145 0.200000 -1 0.200000 0.200000 0.200000
16 1707714150 0.200000 -1 0.200000 0.200000 0.200000
16 1707714150 0.200000 -1 0.200000 0.200000 0.200000
16 1707714170 0.200000 -1 0.200000 0.200000 0.200000
