20 1707730121 2.000000 -1 2.000000 2.000000 2.000000
20 1707730136 1.000000 -1 1.000000 1.000000 1.000000
20 1707730151 1.000000 -1 1.000000 1.000000 1.000000
20 1707730166 1.000000 -1 1.000000 1.000000 1.000000
20 1707730181 1.000000 -1 1.000000 1.000000 1.000000
20 1707730196 1.000000 -1 1.000000 1.000000 1.000000
20 1707730226 1.000000 -1 1.000000 1.000000 1.000000
20 1707730241 1.000000 -1 1.000000 1.000000 1.000000
20 1707730256 1.000000 -1 1.000000 1.000000 1.000000
20 1707730271 1.000000 -1 1.000000 1.000000 1.000000
