8 1707713527 1.000000 -1 1.000000 1.000000 1.000000
8 1707713542 1.000000 -1 1.000000 1.000000 1.000000
8 1707713557 1.000000 -1 1.000000 1.000000 1.000000
8 1707713572 1.000000 -1 1.000000 1.000000 1.000000
18 1707713577 1.000000 -1 1.000000 1.000000 1.000000
8 1707713587 1.000000 -1 1.000000 1.000000 1.000000
18 1707713592 1.000000 -1 1.000000 1.000000 1.000000
8 1707713602 1.000000 -1 1.000000 1.000000 1.000000
18 1707713607 1.000000 -1 1.000000 1.000000 1.000000
18 1707713627 1.000000 -1 1.000000 1.000000 1.000000
18 1707713632 1.000000 -1 1.000000 1.000000 1.000000
18 1707713637 1.000000 -1 1.000000 1.000000 1.000000
21 1707713642 6.000000 -1 6.000000 6.000000 6.000000
